league,season,game,stage_id,game_id,status,start_time,home_team_id,home_team,home_yellow_cards,home_red_cards,away_team_id,away_team,away_yellow_cards,away_red_cards,has_incidents_summary,has_preview,score_changed_at,elapsed,last_scorer,is_top_match,home_team_country_code,away_team_country_code,comment_count,is_lineup_confirmed,is_stream_available,match_is_opta,home_team_country_name,away_team_country_name,date,home_score,away_score,incidents,bets,aggregate_winner_field,winner_field,period,extra_result_field,home_extratime_score,away_extratime_score,home_penalty_score,away_penalty_score,started_at_utc,first_half_ended_at_utc,second_half_started_at_utc,stage
ESP-La Liga,2021,2021-01-29 Real Valladolid-SD Huesca,18851,1492195,6,2021-01-29T20:00:00,58,Real Valladolid,2,0,5006,SD Huesca,2,0,True,True,2021-01-29 21:52:02Z,FT,0.0,False,es,es,0,True,False,False,Spain,Spain,2021-01-29 20:00:00+00:00,1,3,"[{'minute': '37', 'type': 1, 'subType': 1, 'playerName': 'Rafa Mir', 'playerId': 300369, 'participatingPlayerName': 'Pablo Maffeo', 'participatingPlayerId': 294848, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '50', 'type': 1, 'subType': 1, 'playerName': 'Rafa Mir', 'playerId': 300369, 'participatingPlayerName': 'Pablo Maffeo', 'participatingPlayerId': 294848, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '57', 'type': 1, 'subType': 1, 'playerName': 'Rafa Mir', 'playerId': 300369, 'participatingPlayerName': 'Dani Escriche', 'participatingPlayerId': 400296, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '93', 'type': 1, 'subType': 1, 'playerName': 'Toni Villa', 'playerId': 362355, 'participatingPlayerName': 'Pablo Hervías', 'participatingPlayerId': 121734, 'runningScore': None, 'field': 0, 'period': 3}]",,,1.0,7,,,,,,2021-01-29T20:00:23Z,,2021-01-29T21:04:20Z,
ESP-La Liga,2021,2021-01-30 Eibar-Sevilla,18851,1492174,6,2021-01-30T13:00:00,824,Eibar,4,0,67,Sevilla,3,0,True,True,2021-01-30 14:18:20Z,FT,1.0,False,es,es,4,True,False,False,Spain,Spain,2021-01-30 13:00:00+00:00,0,2,"[{'minute': '28', 'type': 1, 'subType': 2, 'playerName': 'Lucas Ocampos', 'playerId': 115587, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '55', 'type': 1, 'subType': 1, 'playerName': 'Joan Jordán', 'playerId': 238941, 'participatingPlayerName': 'Aleix Vidal', 'participatingPlayerId': 82630, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-01-30T13:03:14Z,,2021-01-30T14:07:50Z,
ESP-La Liga,2021,2021-01-30 Real Madrid-Levante,18851,1492189,6,2021-01-30T15:15:00,52,Real Madrid,1,1,832,Levante,2,0,True,True,2021-01-30 16:50:55Z,FT,1.0,False,es,es,27,True,False,False,Spain,Spain,2021-01-30 15:15:00+00:00,1,2,"[{'minute': '9', 'type': 2, 'subType': 3, 'playerName': 'Éder Militão', 'playerId': 337879, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '13', 'type': 1, 'subType': 1, 'playerName': 'Marco Asensio', 'playerId': 137467, 'participatingPlayerName': 'Toni Kroos', 'participatingPlayerId': 31772, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '32', 'type': 1, 'subType': 1, 'playerName': 'José Luis Morales', 'playerId': 135321, 'participatingPlayerName': 'Jorge Miramón', 'participatingPlayerId': 140767, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '78', 'type': 1, 'subType': 1, 'playerName': 'Roger Martí', 'playerId': 109811, 'participatingPlayerName': 'Enis Bardhi', 'participatingPlayerId': 275687, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-01-30T15:15:12Z,,2021-01-30T16:17:30Z,
ESP-La Liga,2021,2021-01-30 Valencia-Elche,18851,1492192,6,2021-01-30T17:30:00,55,Valencia,1,0,833,Elche,7,0,True,True,2021-01-30 17:53:02Z,FT,0.0,False,es,es,3,True,False,False,Spain,Spain,2021-01-30 17:30:00+00:00,1,0,"[{'minute': '22', 'type': 1, 'subType': 1, 'playerName': 'Daniel Wass', 'playerId': 27254, 'participatingPlayerName': 'Gonçalo Guedes', 'participatingPlayerId': 247995, 'runningScore': None, 'field': 0, 'period': 1}]",,,0.0,7,,,,,,2021-01-30T17:30:47Z,,2021-01-30T18:32:08Z,
ESP-La Liga,2021,2021-01-30 Villarreal-Real Sociedad,18851,1492198,6,2021-01-30T20:00:00,839,Villarreal,1,0,68,Real Sociedad,3,0,True,True,2021-01-30 21:50:02Z,FT,1.0,False,es,es,3,True,False,False,Spain,Spain,2021-01-30 20:00:00+00:00,1,1,"[{'minute': '3', 'type': 1, 'subType': 1, 'playerName': 'Dani Parejo', 'playerId': 28186, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '93', 'type': 1, 'subType': 1, 'playerName': 'Alexander Isak', 'playerId': 299254, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,,7,,,,,,2021-01-30T20:01:03Z,,2021-01-30T21:01:40Z,
ESP-La Liga,2021,2021-01-31 Barcelona-Athletic Club,18851,1492166,6,2021-01-31T20:00:00,65,Barcelona,2,0,53,Athletic Club,3,0,True,True,2021-01-31 21:32:17Z,FT,0.0,True,es,es,47,True,False,False,Spain,Spain,2021-01-31 20:00:00+00:00,2,1,"[{'minute': '20', 'type': 1, 'subType': 1, 'playerName': 'Lionel Messi', 'playerId': 11119, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '49', 'type': 1, 'subType': 3, 'playerName': 'Jordi Alba', 'playerId': 44288, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '74', 'type': 1, 'subType': 1, 'playerName': 'Antoine Griezmann', 'playerId': 80241, 'participatingPlayerName': 'Óscar Mingueza', 'participatingPlayerId': 397469, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-01-31T20:02:15Z,,2021-01-31T21:03:02Z,
ESP-La Liga,2021,2021-01-31 Cadiz-Atletico Madrid,18851,1492182,6,2021-01-31T15:15:00,1354,Cadiz,1,0,63,Atletico Madrid,5,0,True,True,2021-01-31 17:06:12Z,FT,1.0,False,es,es,19,True,False,False,Spain,Spain,2021-01-31 15:15:00+00:00,2,4,"[{'minute': '28', 'type': 1, 'subType': 1, 'playerName': 'Luis Suárez', 'playerId': 22221, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '35', 'type': 1, 'subType': 1, 'playerName': 'Álvaro Negredo', 'playerId': 23757, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '44', 'type': 1, 'subType': 1, 'playerName': 'Saúl Ñíguez', 'playerId': 112161, 'participatingPlayerName': 'Thomas Lemar', 'participatingPlayerId': 132962, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '50', 'type': 1, 'subType': 2, 'playerName': 'Luis Suárez', 'playerId': 22221, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '71', 'type': 1, 'subType': 1, 'playerName': 'Álvaro Negredo', 'playerId': 23757, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '88', 'type': 1, 'subType': 1, 'playerName': 'Koke', 'playerId': 80764, 'participatingPlayerName': 'Ángel Correa', 'participatingPlayerId': 127604, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-01-31T15:16:26Z,,2021-01-31T16:23:46Z,
ESP-La Liga,2021,2021-01-31 Getafe-Deportivo Alaves,18851,1492178,6,2021-01-31T13:00:00,819,Getafe,3,0,60,Deportivo Alaves,3,0,False,True,,FT,,False,es,es,1,True,False,False,Spain,Spain,2021-01-31 13:00:00+00:00,0,0,[],,,,7,,,,,,2021-01-31T13:00:59Z,,2021-01-31T14:02:27Z,
ESP-La Liga,2021,2021-01-31 Granada-Celta Vigo,18851,1492186,6,2021-01-31T17:30:00,925,Granada,2,0,62,Celta Vigo,4,0,False,True,,FT,,False,es,es,0,True,False,False,Spain,Spain,2021-01-31 17:30:00+00:00,0,0,[],,,,7,,,,,,2021-01-31T17:30:21Z,,2021-01-31T18:31:08Z,
ESP-La Liga,2021,2021-02-01 Real Betis-Osasuna,18851,1492170,6,2021-02-01T20:00:00,54,Real Betis,1,0,131,Osasuna,1,0,True,True,2021-02-01 21:36:11Z,FT,0.0,False,es,es,3,True,False,False,Spain,Spain,2021-02-01 20:00:00+00:00,1,0,"[{'minute': '79', 'type': 1, 'subType': 1, 'playerName': 'Borja Iglesias', 'playerId': 259042, 'participatingPlayerName': 'Cristian Tello', 'participatingPlayerId': 91800, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-02-01T20:00:59Z,,2021-02-01T21:01:45Z,
ESP-La Liga,2021,2021-02-05 Deportivo Alaves-Real Valladolid,18851,1492201,6,2021-02-05T20:00:00,60,Deportivo Alaves,4,0,58,Real Valladolid,4,0,True,True,2021-02-05 21:22:45Z,FT,0.0,False,es,es,4,True,False,False,Spain,Spain,2021-02-05 20:00:00+00:00,1,0,"[{'minute': '66', 'type': 1, 'subType': 1, 'playerName': 'Joselu', 'playerId': 74603, 'participatingPlayerName': 'Martín Aguirregabiria', 'participatingPlayerId': 333111, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-02-05T20:00:12Z,,2021-02-05T21:02:19Z,
ESP-La Liga,2021,2021-02-06 Elche-Villarreal,18851,1492226,6,2021-02-06T17:30:00,833,Elche,1,0,839,Villarreal,2,0,True,True,2021-02-06 18:52:24Z,FT,0.0,False,es,es,2,True,False,False,Spain,Spain,2021-02-06 17:30:00+00:00,2,2,"[{'minute': '16', 'type': 1, 'subType': 1, 'playerName': 'Gerard Moreno', 'playerId': 97659, 'participatingPlayerName': 'Paco Alcácer', 'participatingPlayerId': 95953, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '35', 'type': 1, 'subType': 1, 'playerName': 'Gerard Moreno', 'playerId': 97659, 'participatingPlayerName': 'Jaume Costa', 'participatingPlayerId': 69965, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '49', 'type': 1, 'subType': 1, 'playerName': 'Guido Carrillo', 'playerId': 125379, 'participatingPlayerName': 'Josan', 'participatingPlayerId': 273453, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '64', 'type': 1, 'subType': 1, 'playerName': 'Lucas Boyé', 'playerId': 303800, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,,7,,,,,,2021-02-06T17:31:04Z,,2021-02-06T18:33:36Z,
ESP-La Liga,2021,2021-02-06 Levante-Granada,18851,1492216,6,2021-02-06T13:00:00,832,Levante,1,0,925,Granada,3,0,True,True,2021-02-06 14:51:56Z,FT,1.0,False,es,es,2,True,False,False,Spain,Spain,2021-02-06 13:00:00+00:00,2,2,"[{'minute': '30', 'type': 1, 'subType': 1, 'playerName': 'José Luis Morales', 'playerId': 135321, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '43', 'type': 1, 'subType': 1, 'playerName': 'Kenedy', 'playerId': 132838, 'participatingPlayerName': 'Jorge Molina', 'participatingPlayerId': 31151, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '67', 'type': 1, 'subType': 1, 'playerName': 'José Luis Morales', 'playerId': 135321, 'participatingPlayerName': 'Jorge de Frutos', 'participatingPlayerId': 386230, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '92', 'type': 1, 'subType': 1, 'playerName': 'Roberto Soldado', 'playerId': 18275, 'participatingPlayerName': 'Antonio Puertas', 'participatingPlayerId': 127802, 'runningScore': None, 'field': 1, 'period': 3}]",,,,7,,,,,,2021-02-06T13:01:16Z,,2021-02-06T14:04:00Z,
ESP-La Liga,2021,2021-02-06 SD Huesca-Real Madrid,18851,1492213,6,2021-02-06T15:15:00,5006,SD Huesca,2,0,52,Real Madrid,1,0,True,True,2021-02-06 16:55:59Z,FT,1.0,False,es,es,13,True,False,False,Spain,Spain,2021-02-06 15:15:00+00:00,1,2,"[{'minute': '48', 'type': 1, 'subType': 1, 'playerName': 'Javi Galán', 'playerId': 369497, 'participatingPlayerName': 'Shinji Okazaki', 'participatingPlayerId': 26222, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '55', 'type': 1, 'subType': 1, 'playerName': 'Raphaël Varane', 'playerId': 93206, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '84', 'type': 1, 'subType': 1, 'playerName': 'Raphaël Varane', 'playerId': 93206, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-02-06T15:14:28Z,,2021-02-06T16:16:46Z,
ESP-La Liga,2021,2021-02-06 Sevilla-Getafe,18851,1492224,6,2021-02-06T20:00:00,67,Sevilla,1,0,819,Getafe,4,1,True,True,2021-02-06 21:47:31Z,FT,0.0,False,es,es,13,True,False,False,Spain,Spain,2021-02-06 20:00:00+00:00,3,0,"[{'minute': '54', 'type': 2, 'subType': 3, 'playerName': 'Djené Dakonam', 'playerId': 332990, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '67', 'type': 1, 'subType': 1, 'playerName': 'Munir El Haddadi', 'playerId': 143158, 'participatingPlayerName': 'Joan Jordán', 'participatingPlayerId': 238941, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '87', 'type': 1, 'subType': 1, 'playerName': 'Papu Gómez', 'playerId': 22546, 'participatingPlayerName': 'Joan Jordán', 'participatingPlayerId': 238941, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '89', 'type': 1, 'subType': 1, 'playerName': 'Youssef En-Nesyri', 'playerId': 323547, 'participatingPlayerName': 'Fernando', 'participatingPlayerId': 31958, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-02-06T20:00:31Z,,2021-02-06T21:03:11Z,
ESP-La Liga,2021,2021-02-07 Athletic Club-Valencia,18851,1492204,6,2021-02-07T15:15:00,53,Athletic Club,2,0,55,Valencia,1,0,True,True,2021-02-07 16:40:05Z,FT,1.0,False,es,es,2,True,False,False,Spain,Spain,2021-02-07 15:15:00+00:00,1,1,"[{'minute': '43', 'type': 1, 'subType': 3, 'playerName': 'Hugo Guillamón', 'playerId': 392686, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '65', 'type': 1, 'subType': 1, 'playerName': 'Gabriel Paulista', 'playerId': 76810, 'participatingPlayerName': 'Carlos Soler', 'participatingPlayerId': 313542, 'runningScore': None, 'field': 1, 'period': 3}]",,,,7,,,,,,2021-02-07T15:17:15Z,,2021-02-07T16:19:48Z,
ESP-La Liga,2021,2021-02-07 Osasuna-Eibar,18851,1492219,6,2021-02-07T17:30:00,131,Osasuna,0,0,824,Eibar,0,0,True,True,2021-02-07 19:15:14Z,FT,0.0,False,es,es,2,True,False,False,Spain,Spain,2021-02-07 17:30:00+00:00,2,1,"[{'minute': '18', 'type': 1, 'subType': 1, 'playerName': 'Jonathan Calleri', 'playerId': 133445, 'participatingPlayerName': 'Manu Sánchez', 'participatingPlayerId': 374813, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '44', 'type': 1, 'subType': 1, 'playerName': 'Kike García', 'playerId': 79840, 'participatingPlayerName': 'Bryan Gil', 'participatingPlayerId': 368519, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '86', 'type': 1, 'subType': 1, 'playerName': 'Ante Budimir', 'playerId': 98126, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-02-07T17:31:51Z,,2021-02-07T18:33:05Z,
ESP-La Liga,2021,2021-02-07 Real Betis-Barcelona,18851,1492210,6,2021-02-07T20:00:00,54,Real Betis,1,0,65,Barcelona,3,0,True,True,2021-02-07 21:47:29Z,FT,1.0,False,es,es,33,True,False,False,Spain,Spain,2021-02-07 20:00:00+00:00,2,3,"[{'minute': '38', 'type': 1, 'subType': 1, 'playerName': 'Borja Iglesias', 'playerId': 259042, 'participatingPlayerName': 'Emerson Royal', 'participatingPlayerId': 328512, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '59', 'type': 1, 'subType': 1, 'playerName': 'Lionel Messi', 'playerId': 11119, 'participatingPlayerName': 'Ousmane Dembélé', 'participatingPlayerId': 299513, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '68', 'type': 1, 'subType': 3, 'playerName': 'Víctor Ruiz', 'playerId': 79558, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '75', 'type': 1, 'subType': 1, 'playerName': 'Víctor Ruiz', 'playerId': 79558, 'participatingPlayerName': 'Nabil Fekir', 'participatingPlayerId': 134893, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '87', 'type': 1, 'subType': 1, 'playerName': 'Trincão', 'playerId': 368409, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-02-07T20:01:04Z,,2021-02-07T21:05:37Z,
ESP-La Liga,2021,2021-02-07 Real Sociedad-Cadiz,18851,1492222,6,2021-02-07T13:00:00,68,Real Sociedad,0,0,1354,Cadiz,2,1,True,True,2021-02-07 14:26:18Z,FT,1.0,False,es,es,1,True,False,False,Spain,Spain,2021-02-07 13:00:00+00:00,4,1,"[{'minute': '26', 'type': 1, 'subType': 2, 'playerName': 'Mikel Oyarzabal', 'playerId': 298839, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '34', 'type': 1, 'subType': 1, 'playerName': 'Mikel Oyarzabal', 'playerId': 298839, 'participatingPlayerName': 'Mikel Merino', 'participatingPlayerId': 238916, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '48', 'type': 2, 'subType': 3, 'playerName': 'Marcos Mauro', 'playerId': 400045, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '54', 'type': 1, 'subType': 1, 'playerName': 'Alexander Isak', 'playerId': 299254, 'participatingPlayerName': 'Adnan Januzaj', 'participatingPlayerId': 130334, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '59', 'type': 1, 'subType': 1, 'playerName': 'Alexander Isak', 'playerId': 299254, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '65', 'type': 1, 'subType': 1, 'playerName': 'Jairo Izquierdo', 'playerId': 403808, 'participatingPlayerName': 'Alberto Perea', 'participatingPlayerId': 93543, 'runningScore': None, 'field': 1, 'period': 3}]",,,0.0,7,,,,,,2021-02-07T13:01:27Z,,2021-02-07T14:06:08Z,
ESP-La Liga,2021,2021-02-08 Atletico Madrid-Celta Vigo,18851,1492207,6,2021-02-08T20:00:00,63,Atletico Madrid,2,0,62,Celta Vigo,2,0,True,True,2021-02-08 21:49:14Z,FT,1.0,False,es,es,25,True,False,False,Spain,Spain,2021-02-08 20:00:00+00:00,2,2,"[{'minute': '13', 'type': 1, 'subType': 1, 'playerName': 'Santi Mina', 'playerId': 125838, 'participatingPlayerName': 'Hugo Mallo', 'participatingPlayerId': 79929, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '45', 'type': 1, 'subType': 1, 'playerName': 'Luis Suárez', 'playerId': 22221, 'participatingPlayerName': 'Marcos Llorente', 'participatingPlayerId': 254582, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '50', 'type': 1, 'subType': 1, 'playerName': 'Luis Suárez', 'playerId': 22221, 'participatingPlayerName': 'Renan Lodi', 'participatingPlayerId': 326646, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '89', 'type': 1, 'subType': 1, 'playerName': 'Facundo Ferreyra', 'playerId': 125293, 'participatingPlayerName': 'Augusto Solari', 'participatingPlayerId': 121737, 'runningScore': None, 'field': 1, 'period': 3}]",,,,3,,,,,,2021-02-08T20:01:32Z,,2021-02-08T21:04:51Z,
ESP-La Liga,2021,2021-02-09 Real Madrid-Getafe,18851,1491959,6,2021-02-09T20:00:00,52,Real Madrid,1,0,819,Getafe,1,0,True,True,2021-02-09 21:22:06Z,FT,0.0,False,es,es,13,True,False,False,Spain,Spain,2021-02-09 20:00:00+00:00,2,0,"[{'minute': '60', 'type': 1, 'subType': 1, 'playerName': 'Karim Benzema', 'playerId': 14296, 'participatingPlayerName': 'Vinícius Júnior', 'participatingPlayerId': 337782, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '66', 'type': 1, 'subType': 1, 'playerName': 'Ferland Mendy', 'playerId': 296337, 'participatingPlayerName': 'Marcelo', 'participatingPlayerId': 20241, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-02-09T20:00:01Z,,2021-02-09T21:00:47Z,
ESP-La Liga,2021,2021-02-12 Celta Vigo-Elche,18851,1492228,6,2021-02-12T20:00:00,62,Celta Vigo,3,0,833,Elche,2,0,True,True,2021-02-12 21:26:17Z,FT,0.0,False,es,es,1,True,False,False,Spain,Spain,2021-02-12 20:00:00+00:00,3,1,"[{'minute': '45', 'type': 1, 'subType': 1, 'playerName': 'Santi Mina', 'playerId': 125838, 'participatingPlayerName': 'Nolito', 'participatingPlayerId': 91267, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '47', 'type': 1, 'subType': 1, 'playerName': 'Brais Méndez', 'playerId': 344542, 'participatingPlayerName': 'Nolito', 'participatingPlayerId': 91267, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '50', 'type': 1, 'subType': 1, 'playerName': 'Emiliano Rigoni', 'playerId': 133808, 'participatingPlayerName': 'Guido Carrillo', 'participatingPlayerId': 125379, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '68', 'type': 1, 'subType': 1, 'playerName': 'Santi Mina', 'playerId': 125838, 'participatingPlayerName': 'Augusto Solari', 'participatingPlayerId': 121737, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-02-12T20:00:20Z,,2021-02-12T21:02:57Z,
ESP-La Liga,2021,2021-02-13 Barcelona-Deportivo Alaves,18851,1492227,6,2021-02-13T20:00:00,65,Barcelona,0,0,60,Deportivo Alaves,2,0,True,True,2021-02-13 21:37:57Z,FT,0.0,False,es,es,41,True,False,False,Spain,Spain,2021-02-13 20:00:00+00:00,5,1,"[{'minute': '29', 'type': 1, 'subType': 1, 'playerName': 'Trincão', 'playerId': 368409, 'participatingPlayerName': 'Ilaix Moriba', 'participatingPlayerId': 409030, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '46', 'type': 1, 'subType': 1, 'playerName': 'Lionel Messi', 'playerId': 11119, 'participatingPlayerName': 'Sergio Busquets', 'participatingPlayerId': 44721, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '57', 'type': 1, 'subType': 1, 'playerName': 'Luis Rioja', 'playerId': 381713, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '74', 'type': 1, 'subType': 1, 'playerName': 'Trincão', 'playerId': 368409, 'participatingPlayerName': 'Lionel Messi', 'participatingPlayerId': 11119, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '75', 'type': 1, 'subType': 1, 'playerName': 'Lionel Messi', 'playerId': 11119, 'participatingPlayerName': 'Antoine Griezmann', 'participatingPlayerId': 80241, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '80', 'type': 1, 'subType': 1, 'playerName': 'Junior Firpo', 'playerId': 351252, 'participatingPlayerName': 'Antoine Griezmann', 'participatingPlayerId': 80241, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-02-13T20:00:05Z,,2021-02-13T21:03:01Z,
ESP-La Liga,2021,2021-02-13 Eibar-Real Valladolid,18851,1492229,6,2021-02-13T17:30:00,824,Eibar,2,0,58,Real Valladolid,3,0,True,True,2021-02-13 17:53:25Z,FT,0.0,False,es,es,2,True,False,False,Spain,Spain,2021-02-13 17:30:00+00:00,1,1,"[{'minute': '7', 'type': 1, 'subType': 2, 'playerName': 'Roque Mesa', 'playerId': 108176, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '23', 'type': 1, 'subType': 1, 'playerName': 'Kike García', 'playerId': 79840, 'participatingPlayerName': 'Bryan Gil', 'participatingPlayerId': 368519, 'runningScore': None, 'field': 0, 'period': 1}]",,,,7,,,,,,2021-02-13T17:30:27Z,,2021-02-13T18:31:59Z,
ESP-La Liga,2021,2021-02-13 Granada-Atletico Madrid,18851,1492232,6,2021-02-13T13:00:00,925,Granada,0,0,63,Atletico Madrid,5,0,True,True,2021-02-13 14:35:14Z,FT,1.0,False,es,es,14,True,False,False,Spain,Spain,2021-02-13 13:00:00+00:00,1,2,"[{'minute': '63', 'type': 1, 'subType': 1, 'playerName': 'Marcos Llorente', 'playerId': 254582, 'participatingPlayerName': 'Koke', 'participatingPlayerId': 80764, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '66', 'type': 1, 'subType': 1, 'playerName': 'Yangel Herrera', 'playerId': 318505, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '75', 'type': 1, 'subType': 1, 'playerName': 'Ángel Correa', 'playerId': 127604, 'participatingPlayerName': 'Marcos Llorente', 'participatingPlayerId': 254582, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-02-13T13:04:19Z,,2021-02-13T14:05:17Z,
ESP-La Liga,2021,2021-02-13 Sevilla-SD Huesca,18851,1492235,6,2021-02-13T15:15:00,67,Sevilla,3,0,5006,SD Huesca,4,0,True,True,2021-02-13 16:30:57Z,FT,0.0,False,es,es,5,True,False,False,Spain,Spain,2021-02-13 15:15:00+00:00,1,0,"[{'minute': '57', 'type': 1, 'subType': 1, 'playerName': 'Munir El Haddadi', 'playerId': 143158, 'participatingPlayerName': 'Óliver Torres', 'participatingPlayerId': 113708, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-02-13T15:15:55Z,,2021-02-13T16:18:39Z,
ESP-La Liga,2021,2021-02-14 Getafe-Real Sociedad,18851,1492230,6,2021-02-14T13:00:00,819,Getafe,3,0,68,Real Sociedad,3,0,True,True,2021-02-14 13:32:06Z,FT,1.0,False,es,es,1,True,False,False,Spain,Spain,2021-02-14 13:00:00+00:00,0,1,"[{'minute': '30', 'type': 1, 'subType': 1, 'playerName': 'Alexander Isak', 'playerId': 299254, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}]",,,1.0,7,,,,,,2021-02-14T13:01:43Z,,2021-02-14T14:02:51Z,
